authorships,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
,https://doi.org/10.1007/s00464-026-12585-z,2026,article,TRUE,Surgical Endoscopy,https://openalex.org/S47192491,0930-2794,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00464-026-12585-z,https://link.springer.com/content/pdf/10.1007/s00464-026-12585-z.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/s10339-026-01331-x,2026,article,TRUE,Cognitive Processing,https://openalex.org/S99753134,1612-4782,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10339-026-01331-x,https://link.springer.com/content/pdf/10.1007/s10339-026-01331-x.pdf,cc-by,publishedVersion
,https://doi.org/10.1186/s12889-026-26398-1,2026,article,TRUE,BMC Public Health,https://openalex.org/S200437886,1471-2458,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12889-026-26398-1,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00120-026-02774-y,2026,article,FALSE,Die Urologie,https://openalex.org/S4387280488,2731-7064,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00120-026-02774-y,NA,NA,publishedVersion
,https://doi.org/10.1007/s00426-025-02234-w,2026,article,TRUE,Psychological Research,https://openalex.org/S35819839,0340-0727,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00426-025-02234-w,https://link.springer.com/content/pdf/10.1007/s00426-025-02234-w.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/978-3-032-15538-2_20,2026,book-chapter,FALSE,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/978-3-032-15538-2_20,NA,NA,publishedVersion
,https://doi.org/10.3390/ph19020286,2026,article,TRUE,Pharmaceuticals,https://openalex.org/S16322639,1424-8247,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/ph19020286,https://www.mdpi.com/1424-8247/19/2/286/pdf,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.17867914,2025,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.5281/zenodo.17867915,2025,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17867915,NA,cc-by,NA
,https://doi.org/10.1111/acel.70398,2026,article,TRUE,Aging Cell,https://openalex.org/S174672550,1474-9718,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/acel.70398,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acel.70398,cc-by,publishedVersion
,https://doi.org/10.1097/brs.0000000000005659,2026,article,FALSE,Spine,https://openalex.org/S4026894,0362-2436,https://openalex.org/P4310315671,Wolters Kluwer,https://doi.org/10.1097/brs.0000000000005659,NA,NA,publishedVersion
,https://doi.org/10.64898/2026.02.04.703023,2026,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2026.02.04.703023,https://www.biorxiv.org/content/biorxiv/early/2026/02/09/2026.02.04.703023.full.pdf,NA,acceptedVersion
,https://doi.org/10.1155/pedi/6905472,2026,article,TRUE,Pediatric Diabetes,https://openalex.org/S118758356,1399-543X,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1155/pedi/6905472,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1155/pedi/6905472,cc-by,publishedVersion
,https://doi.org/10.1016/j.biopsycho.2026.109214,2026,article,TRUE,Biological Psychology,https://openalex.org/S3694117,0301-0511,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.biopsycho.2026.109214,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s41598-026-37370-9,2026,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-026-37370-9,https://www.nature.com/articles/s41598-026-37370-9.pdf,cc-by,publishedVersion
,https://doi.org/10.4244/eij-d-25-00598,2026,article,FALSE,EuroIntervention,https://openalex.org/S104576203,1774-024X,https://openalex.org/P4323238086,European Association of Percutaneous Cardiovascular Interventions,https://doi.org/10.4244/eij-d-25-00598,NA,NA,publishedVersion
,https://doi.org/10.5281/zenodo.18595771,2026,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18595771,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18552817,2026,dataset,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.1002/batt.70242,2026,article,FALSE,Batteries & Supercaps,https://openalex.org/S4210241147,2566-6223,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/batt.70242,NA,NA,publishedVersion
,https://doi.org/10.1007/s00787-026-02974-z,2026,article,TRUE,European Child & Adolescent Psychiatry,https://openalex.org/S159275680,1018-8827,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00787-026-02974-z,https://link.springer.com/content/pdf/10.1007/s00787-026-02974-z.pdf,cc-by,publishedVersion
,https://doi.org/10.1001/jamanetworkopen.2025.58573,2026,article,TRUE,JAMA Network Open,https://openalex.org/S4210217848,2574-3805,https://openalex.org/P4310320259,American Medical Association,https://doi.org/10.1001/jamanetworkopen.2025.58573,https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2844876/halbgebauer_2026_oi_251559_1770144436.03013.pdf,cc-by,publishedVersion
,https://doi.org/10.1038/s41574-026-01234-z,2026,article,FALSE,Nature Reviews Endocrinology,https://openalex.org/S116269268,1759-5029,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41574-026-01234-z,NA,NA,publishedVersion
,https://doi.org/10.5281/zenodo.18552816,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18552816,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18595770,2026,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18595770,NA,cc-by,NA
,https://doi.org/10.1007/s00053-026-00945-1,2026,article,FALSE,coloproctology,https://openalex.org/S77791401,0174-2442,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00053-026-00945-1,NA,NA,publishedVersion
,https://doi.org/10.1016/j.nicl.2026.103964,2026,article,TRUE,NeuroImage Clinical,https://openalex.org/S2898194095,2213-1582,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.nicl.2026.103964,NA,cc-by,publishedVersion
,https://doi.org/10.3928/1081597x-20251217-02,2026,article,TRUE,Journal of Refractive Surgery,https://openalex.org/S69264623,1081-597X,https://openalex.org/P4320800624,Slack Incorporated (United States),https://doi.org/10.3928/1081597x-20251217-02,NA,cc-by,publishedVersion
,https://doi.org/10.3390/jemr19010021,2026,article,TRUE,Journal of Eye Movement Research,https://openalex.org/S2502673154,1995-8692,https://openalex.org/P4310317811,Bern Open Publishing,https://doi.org/10.3390/jemr19010021,NA,cc-by,publishedVersion
,https://doi.org/10.1002/advs.202510258,2026,article,TRUE,Advanced Science,https://openalex.org/S2737737698,2198-3844,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/advs.202510258,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202510258,cc-by,publishedVersion
,https://doi.org/10.48580/d5sx,2026,dataset,TRUE,The Catalogue of Life,https://openalex.org/S7407051464,NA,NA,NA,https://doi.org/10.48580/d5sx,NA,NA,NA
,https://doi.org/10.1016/j.ctro.2026.101121,2026,article,TRUE,Clinical and Translational Radiation Oncology,https://openalex.org/S2898297225,2405-6308,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ctro.2026.101121,NA,cc-by,publishedVersion
,https://doi.org/10.1136/jnnp-2025-337186,2026,article,TRUE,Journal of Neurology Neurosurgery & Psychiatry,https://openalex.org/S134773490,0022-3050,https://openalex.org/P4310319945,BMJ,https://doi.org/10.1136/jnnp-2025-337186,https://jnnp.bmj.com/content/jnnp/early/2026/02/11/jnnp-2025-337186.full.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/s10334-026-01330-1,2026,article,TRUE,Magnetic Resonance Materials in Physics Biology and Medicine,https://openalex.org/S78155443,0968-5243,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10334-026-01330-1,https://link.springer.com/content/pdf/10.1007/s10334-026-01330-1.pdf,cc-by,publishedVersion
,https://doi.org/10.1016/j.chiabu.2026.107936,2026,article,TRUE,Child Abuse & Neglect,https://openalex.org/S53055215,0145-2134,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.chiabu.2026.107936,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00106-026-01731-7,2026,article,TRUE,HNO,https://openalex.org/S114599316,0017-6192,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1007/s00106-026-01731-7,https://link.springer.com/content/pdf/10.1007/s00106-026-01731-7.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/978-3-032-13412-7_25,2026,book-chapter,FALSE,World sustainability series,https://openalex.org/S4210181232,2199-7373,https://openalex.org/P4310319972,Springer Nature,https://doi.org/10.1007/978-3-032-13412-7_25,NA,NA,publishedVersion
,https://doi.org/10.48448/pph0-kf47,2026,other,FALSE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,NA,submittedVersion
,https://doi.org/10.1021/acs.jpcc.5c06227,2026,article,TRUE,The Journal of Physical Chemistry C,https://openalex.org/S95739953,1932-7447,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acs.jpcc.5c06227,NA,cc-by,publishedVersion
,https://doi.org/10.1109/jmw.2026.3658926,2026,article,TRUE,IEEE Journal of Microwaves,https://openalex.org/S4210184428,2692-8388,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/jmw.2026.3658926,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.xpro.2026.104361,2026,article,TRUE,STAR Protocols,https://openalex.org/S4210212477,2666-1667,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.xpro.2026.104361,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.48448/e0w4-pj44,2026,other,TRUE,Underline Science Inc.,https://openalex.org/S7407053148,NA,NA,NA,https://doi.org/10.48448/e0w4-pj44,NA,NA,NA
,https://doi.org/10.3389/fcvm.2026.1682381,2026,article,TRUE,Frontiers in Cardiovascular Medicine,https://openalex.org/S2595413687,2297-055X,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fcvm.2026.1682381,https://public-pages-files-2025.frontiersin.org/journals/cardiovascular-medicine/articles/10.3389/fcvm.2026.1682381/pdf,cc-by,publishedVersion
,https://doi.org/10.1007/978-1-0716-5150-6_40,2026,book-chapter,FALSE,Springer protocols handbooks/Springer protocols,https://openalex.org/S4210224522,1949-2448,https://openalex.org/P4310315801,Humana Press,https://doi.org/10.1007/978-1-0716-5150-6_40,NA,NA,publishedVersion
,https://doi.org/10.5281/zenodo.18629790,2026,other,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.3390/jcm15041459,2026,article,TRUE,Journal of Clinical Medicine,https://openalex.org/S2737969411,2077-0383,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/jcm15041459,https://www.mdpi.com/2077-0383/15/4/1459/pdf?version=1770962309,cc-by,publishedVersion
,https://doi.org/10.6084/m9.figshare.31330117,2026,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.1192/j.eurpsy.2026.10160,2026,article,TRUE,European Psychiatry,https://openalex.org/S87202501,0924-9338,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1192/j.eurpsy.2026.10160,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/9E18B8A5A3DAF726E2B54AAF89CCD610/S0924933826101606a.pdf/div-class-title-abolition-of-coercion-in-psychiatry-on-the-horizon-a-descriptive-ecologic-data-study-from-six-european-countries-div.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.6084/m9.figshare.c.8307748,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8307748,NA,cc-by,NA
,https://doi.org/10.1212/nxi.0000000000200555,2026,article,TRUE,Neurology Neuroimmunology & Neuroinflammation,https://openalex.org/S2764892302,2332-7812,https://openalex.org/P4310318547,Wolters Kluwer,https://doi.org/10.1212/nxi.0000000000200555,NA,NA,publishedVersion
,https://doi.org/10.1007/s00404-026-08354-x,2026,article,TRUE,Archives of Gynecology and Obstetrics,https://openalex.org/S568598,0932-0067,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00404-026-08354-x,https://link.springer.com/content/pdf/10.1007/s00404-026-08354-x.pdf,cc-by,publishedVersion
,https://doi.org/10.6084/m9.figshare.31330117.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31330117.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8307748.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8307748.v1,NA,cc-by,NA
,https://doi.org/10.1177/1877718x261418987,2026,article,TRUE,Journal of Parkinson s Disease,https://openalex.org/S2764943606,1877-7171,https://openalex.org/P4310318577,SAGE Publishing,https://doi.org/10.1177/1877718x261418987,NA,cc-by,publishedVersion
,https://doi.org/10.1088/2634-4386/ae45c9,2026,article,TRUE,Neuromorphic Computing and Engineering,https://openalex.org/S4210212933,2634-4386,https://openalex.org/P4310320083,Institute of Physics,https://doi.org/10.1088/2634-4386/ae45c9,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00415-026-13689-1,2026,article,TRUE,Journal of Neurology,https://openalex.org/S175814247,0340-5354,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00415-026-13689-1,https://link.springer.com/content/pdf/10.1007/s00415-026-13689-1.pdf,cc-by,publishedVersion
,https://doi.org/10.1186/s12877-026-07124-3,2026,article,TRUE,BMC Geriatrics,https://openalex.org/S14643628,1471-2318,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12877-026-07124-3,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.zemedi.2026.02.002,2026,article,TRUE,Zeitschrift für Medizinische Physik,https://openalex.org/S13941947,0939-3889,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.zemedi.2026.02.002,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1093/jbmrpl/ziag021,2026,article,TRUE,JBMR Plus,https://openalex.org/S4210170492,2473-4039,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1093/jbmrpl/ziag021,NA,NA,publishedVersion
,https://doi.org/10.1002/pon.70401,2026,article,TRUE,Psycho-Oncology,https://openalex.org/S13506822,1057-9249,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/pon.70401,NA,cc-by,publishedVersion
,https://doi.org/10.3390/computers15020127,2026,article,TRUE,Computers,https://openalex.org/S4210228075,2073-431X,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/computers15020127,NA,cc-by,publishedVersion
,https://doi.org/10.1007/978-3-658-45276-6_20,2026,book-chapter,TRUE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-658-45276-6_20,https://link.springer.com/content/pdf/10.1007/978-3-658-45276-6_20.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1007/978-3-658-45276-6_15,2026,book-chapter,TRUE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-658-45276-6_15,https://link.springer.com/content/pdf/10.1007/978-3-658-45276-6_15.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1007/978-3-032-09468-1_2,2026,book-chapter,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-032-09468-1_2,NA,NA,publishedVersion
,https://doi.org/10.3389/fspor.2026.1713872,2026,article,TRUE,Frontiers in Sports and Active Living,https://openalex.org/S4210180255,2624-9367,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fspor.2026.1713872,https://public-pages-files-2025.frontiersin.org/journals/sports-and-active-living/articles/10.3389/fspor.2026.1713872/pdf,cc-by,publishedVersion
,https://doi.org/10.1515/anona-2025-0141,2026,article,TRUE,Advances in Nonlinear Analysis,https://openalex.org/S2764380143,2191-9496,https://openalex.org/P4310313990,De Gruyter Brill,https://doi.org/10.1515/anona-2025-0141,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s41598-026-39274-0,2026,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-026-39274-0,https://www.nature.com/articles/s41598-026-39274-0_reference.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.3389/fphys.2025.1726583,2026,article,TRUE,Frontiers in Physiology,https://openalex.org/S52732750,1664-042X,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fphys.2025.1726583,https://public-pages-files-2025.frontiersin.org/journals/physiology/articles/10.3389/fphys.2025.1726583/pdf,cc-by,publishedVersion
,https://doi.org/10.1007/978-3-032-09468-1_4,2026,book-chapter,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-032-09468-1_4,NA,NA,publishedVersion
,https://doi.org/10.1007/978-3-032-09468-1_1,2026,book-chapter,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-032-09468-1_1,NA,NA,publishedVersion
,https://doi.org/10.3390/antibiotics15020211,2026,article,TRUE,Antibiotics,https://openalex.org/S2736332253,2079-6382,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/antibiotics15020211,https://www.mdpi.com/2079-6382/15/2/211/pdf,cc-by,publishedVersion
